,Unnamed: 0,highway,side,between,time,start_loc,end_loc,end_lat,end_lon,start_lat,start_lon,avg_lat,avg_lon,geohash
11675,11675,Tyrrel Avenue,North,Wychwood Avenue and Christie Street,"Each Thu., Apr. 1 to Nov. 30, inclusive",Wychwood Avenue , Christie Street,43.678206,-79.424262,43.67865600000001,-79.422084,43.678431,-79.42317299999999,dpz82xm
11676,11676,Tyrrel Avenue,South,Wychwood Avenue and Christie Street,"Anytime, except each Thu., Apr. 1 to Nov. 30, inclusive",Wychwood Avenue , Christie Street,43.678206,-79.424262,43.67865600000001,-79.422084,43.678431,-79.42317299999999,dpz82xm
11677,11677,Stella Street,East,Maple Leaf Drive and a point 55 metres north,Anytime,Maple Leaf Drive , a point 55 metres north,43.648690000000045,-79.38543999999996,43.710237,-79.5002355,43.679463500000026,-79.44283774999998,dpz82px
11678,11678,Morning Star Drive,Both,Humberwood Boulevard and a point 113 metres west of Humberwood Boulevard,Anytime,Humberwood Boulevard , a point 113 metres west of Humberwood Boulevard,43.726167000000004,-79.622181,43.726167,-79.62218100000003,43.726167000000004,-79.62218100000001,dpz2u0h
11679,11679,Picaro Drive,South,Blaney Crescent (north intersection) and a point 72 metres east of Blaney Crescent (north intersection),9:00 a.m. to 6:00 p.m.,Blaney Crescent (north intersection) , a point 72 metres east of Blaney Crescent (north intersection),43.755642,-79.5211065,43.755642,-79.52110649999999,43.755642,-79.5211065,dpz2ymq
11680,11680,Bartonville Avenue West,South,Weston Road and a point 41 metres west,Anytime,Weston Road , a point 41 metres west,43.664707200698444,-79.34635033812098,43.68937500000001,-79.4963025,43.67704110034923,-79.42132641906049,dpz82xp
11681,11681,Quebec Avenue,East,Dundas Street West and the north end of Quebec Avenue,"Anytime, from the 16th day to the last day of each month, Apr. 1 to Dec. 1, inclusive",Dundas Street West , the north end of Quebec Avenue,46.812730000000045,-71.21929999999998,43.665489,-79.4721735,45.239109500000026,-75.34573674999999,f243m7w
11682,11682,Quebec Avenue,West,Dundas Street West and the north end of Quebec Avenue,"Anytime, from Dec. 1 of one year to Mar. 31 of the next following year, inclusive; Anytime, from the first day to the last day of each month, inclusive, from Apr. 1 to Dec. 1",Dundas Street West , the north end of Quebec Avenue,46.812730000000045,-71.21929999999998,43.665489,-79.4721735,45.239109500000026,-75.34573674999999,f243m7w
11683,11683,Craydon Avenue,South,A point 167 metres east of Weston Road and a point 5.5 metres further east,Anytime,A point 167 metres east of Weston Road , a point 5.5 metres further east,43.648690000000045,-79.38543999999996,43.69053600000001,-79.49905199999998,43.66961300000003,-79.44224599999997,dpz82jz
11684,11684,Criscoe Street,East,A point 85 metres north of Henrietta Street and a point 5.5 metres further north,Anytime,A point 85 metres north of Henrietta Street , a point 5.5 metres further north,43.648690000000045,-79.38543999999996,43.67106000000001,-79.4827215,43.65987500000003,-79.43408074999998,dpz82kj
11685,11685,Chudleigh Road,North,A point 12 metres east of Harvie Avenue and a point 5.5 metres further east,Anytime,A point 12 metres east of Harvie Avenue , a point 5.5 metres further east,43.648690000000045,-79.38543999999996,43.68870900000002,-79.4549025,43.66869950000003,-79.42017124999998,dpz82tx
11686,11686,Turnberry Avenue,North,A point 75 metres west of Rosethorn Avenue and a point 14 metres further west,"9:15 a.m. to 11:30 a.m., 1:00 p.m. to 3:00 p.m., Mon. to Fri.",A point 75 metres west of Rosethorn Avenue , a point 14 metres further west,43.648690000000045,-79.38543999999996,43.678845,-79.4628315,43.66376750000002,-79.42413574999998,dpz82st
11687,11687,Wheelwright Crescent,"West, south and east",Hullmar Drive (west intersection) and Hullmar Drive (east intersection),12:00 a.m. to 6:00 a.m.,Hullmar Drive (west intersection) , Hullmar Drive (east intersection),43.772850000000005,-79.5275505,43.77285000000001,-79.5275505,43.772850000000005,-79.5275505,dpz3n29
11688,11688,Dufferin Street (NY),East,A point 70 metres north of Sheppard Avenue West and Clifton Avenue,"8:30 a.m. to 6:00 p.m., Mon. to Fri.",A point 70 metres north of Sheppard Avenue West , Clifton Avenue,43.758504000000016,-79.464573,43.75034100000001,-79.462755,43.75442250000002,-79.463664,dpz2zv0
11689,11689,Dufferin Street (NY),West,Sheppard Avenue West and Clifton Avenue,"8:30 a.m. to 6:00 p.m., Mon. to Fri.",Sheppard Avenue West , Clifton Avenue,43.758504000000016,-79.464573,43.75034100000001,-79.462755,43.75442250000002,-79.463664,dpz2zv0
11690,11690,Doubletree Road,West,Patrick Boulevard and Old Sheppard Avenue,Anytime,Patrick Boulevard , Old Sheppard Avenue,43.77907800000001,-79.331355,43.77639600000001,-79.33028399999998,43.777737000000016,-79.33081949999999,dpz94c3
11691,11691,Wilkinson Drive,West and south,Patrick Boulevard and Doubletree Road,Anytime,Patrick Boulevard , Doubletree Road,43.77831299999999,-79.331049,43.77664800000001,-79.32916800000002,43.777480499999996,-79.33010850000001,dpz94c3
11692,11692,Bobmar Road,East,A point 183 metres north of Military Trail and Ellesmere Road,"7:00 a.m. to 6:00 p.m., Mon. to Fri.",A point 183 metres north of Military Trail , Ellesmere Road,43.78865400000001,-79.179804,43.78265999999999,-79.1772615,43.785657,-79.17853275,dpz9n4z
11693,11693,Bobmar Road,West,A point 172 metres north of Military Trail and Ellesmere Road,"7:00 a.m. to 6:00 p.m., Mon. to Fri.",A point 172 metres north of Military Trail , Ellesmere Road,43.78865400000001,-79.179804,43.78265999999999,-79.1772615,43.785657,-79.17853275,dpz9n4z
11694,11694,Skelding Court,North,Homestead Road and a point 30 metres further east,Anytime,Homestead Road , a point 30 metres further east,43.648690000000045,-79.38543999999996,43.768359000000004,-79.1796015,43.708524500000024,-79.28252074999997,dpz8euu
11695,11695,Skelding Court,North and south,A point 50 metres east of Homestead Road along the north side and throughout the entire cul-de-sac including the south side of Skelding Court,Anytime,A point 50 metres east of Homestead Road along the north side , throughout the entire cul-de-sac including the south side of Skelding Court,43.648690000000045,-79.38543999999996,43.768359000000004,-79.1796015,43.708524500000024,-79.28252074999997,dpz8euu
11696,11696,Logan Avenue,West,A point 88.2 metres south of Danforth Avenue and a point 26.6 metres further south,Anytime,A point 88.2 metres south of Danforth Avenue , a point 26.6 metres further south,43.648690000000045,-79.38543999999996,43.67800800000002,-79.34959350000003,43.66334900000003,-79.36751675,dpz83uw
11697,11697,Jenson Court,East,Jeffcoat Drive and a point 85 metres north,Anytime,Jeffcoat Drive , a point 85 metres north,43.648690000000045,-79.38543999999996,43.72047900000001,-79.57841400000002,43.68458450000003,-79.48192699999998,dpz2x2e
11698,11698,Cove Drive,East,Golfdown Drive and a point 170.5 metres south,"8:00 a.m. to 5:00 p.m., Mon. to Fri.",Golfdown Drive , a point 170.5 metres south,43.648690000000045,-79.38543999999996,43.72313309893364,-79.55098629739338,43.68591154946684,-79.46821314869666,dpz2x8v
11699,11699,Riverstone Drive,West,Lawrence Avenue West and a point 41 metres south,Anytime,Lawrence Avenue West , a point 41 metres south,43.75682739795494,-79.57417683042331,43.698492000000016,-79.522173,43.727659698977476,-79.54817491521166,dpz2vb6
11700,11700,Botfield Avenue,West,A point 20 metres north of Mattice Avenue and a point 73.5 metres north thereof,"8:00 a.m. to 5:00 p.m., Mon. to Fri.",A point 20 metres north of Mattice Avenue , a point 73.5 metres north thereof,43.648690000000045,-79.38543999999996,43.64622900000001,-79.5404205,43.647459500000025,-79.46293024999997,dpz2rcb
11701,11701,Golfdale Road,South,Yonge Street and a point 95 metres east of Bocastle Avenue,Anytime,Yonge Street , a point 95 metres east of Bocastle Avenue,43.732413,-79.401735,43.731954,-79.404003,43.732183500000005,-79.40286900000001,dpz8c1h
11702,11702,Embro Drive,Both,Banting Avenue and Findlay Boulevard,"7:00 a.m. to 10:00 a.m., Mon. to Fri.",Banting Avenue , Findlay Boulevard,43.749387000000006,-79.456653,43.74897300000001,-79.458651,43.74918000000001,-79.457652,dpz2zuk
11703,11703,Parkhurst Boulevard,North,Laird Drive and a point 42 metres west,Anytime,Laird Drive , a point 42 metres west,43.72097000000008,-79.47552999999994,43.71091199999999,-79.36369649999997,43.715941000000036,-79.41961324999995,dpz88y0
11704,11704,Parkhurst Boulevard,North,Sutherland Drive and a point opposite the east limit of Randolph Road,"8:00 a.m. to 10:00 a.m., 3:00 p.m. to 5:00 p.m., Mon. to Fri.",Sutherl, Drive ,43.709648280326476,-79.36963603622398,43.710399,-79.36615350000002,43.71002364016324,-79.367894768112,dpz89vn
11705,11705,Mallory Gardens,West,A point 9 metres south of Oriole Gardens and point 27 metres further south,"9:30 a.m. to 11:30 a.m., 12:00 noon to 12:30 p.m., 1:30 p.m. to 2:30 p.m., 3:30 p.m. of one day to 8:30 a.m. of the next following day, Mon. to Fri.; Anytime, Sat. and Sun.",A point 9 metres south of Oriole Gardens , point 27 metres further south,43.648690000000045,-79.38543999999996,43.69106700000001,-79.3964385,43.669878500000024,-79.39093924999997,dpz83mv
11706,11706,Browning Avenue,North,A point 30.5 metres east of Broadview Avenue and Arundel Avenue,"Anytime, from the 16th day to the last day of each month, Apr. 1 to Dec. 1, inclusive",A point 30.5 metres east of Broadview Avenue , Arundel Avenue,43.68200399999999,-79.352334,43.68097800000001,-79.357743,43.681491,-79.3550385,dpz86pz
11707,11707,Browning Avenue,South,A point 30.5 metres east of Broadview Avenue and Arundel Avenue,"Anytime, from the 1st day to the 15th day of each month, Apr. 1 to Dec. 1, inclusive",A point 30.5 metres east of Broadview Avenue , Arundel Avenue,43.68200399999999,-79.352334,43.68097800000001,-79.357743,43.681491,-79.3550385,dpz86pz
11708,11708,Chisholm Avenue,West,Danforth Avenue and a point approximately 30 metres north of Newmarket Avenue,Anytime,Danforth Avenue , a point approximately 30 metres north of Newmarket Avenue,43.690023,-79.30389149999999,43.687899000000016,-79.3029825,43.688961000000006,-79.303437,dpz8e3k
11709,11709,Progress Avenue,Both,Markham Road and Milner Avenue,Anytime,Markham Road , Milner Avenue,43.79012999999999,-79.234245,43.78178700000001,-79.23384,43.7859585,-79.2340425,dpz9hfz
11710,11710,Regal Road,South,A point 119 metres east of Dufferin Street and a point 56 metres further east,"6:01 p.m. of one day to 6:59 a.m. of the next following day, inclusive",A point 119 metres east of Dufferin Street , a point 56 metres further east,43.648690000000045,-79.38543999999996,43.67397600000001,-79.4414025,43.66133300000003,-79.41342124999997,dpz82uk
11711,11711,Harvie Avenue,East,Hatherley Road and Rochdale Avenue,Anytime,Hatherley Road , Rochdale Avenue,43.687539000000015,-79.4543805,43.68673800000001,-79.454061,43.68713850000002,-79.45422074999999,dpz2xcp
11712,11712,Harvie Avenue,East,A point 9 metres north of Rochdale Avenue and a point 36 metres north of Rochdale Avenue,"9:30 a.m. to 3:30 p.m., 5:30 p.m. to 8:00 a.m., Mon. to Fri.; Anytime, Sat. and Sun.",A point 9 metres north of Rochdale Avenue , a point 36 metres north of Rochdale Avenue,43.687539000000015,-79.4543805,43.68753900000002,-79.4543805,43.687539000000015,-79.4543805,dpz2xcp
11713,11713,Rosewell Avenue,West,Glengrove Avenue West and a point 95 metres north of Glenview Avenue,"9:00 a.m. to 3:00 p.m., Mon. to Fri.",Glengrove Avenue West , a point 95 metres north of Glenview Avenue,43.718823000000015,-79.4099025,43.717752000000004,-79.409475,43.71828750000001,-79.40968875,dpz88yx
11714,11714,Treewood Street,North,A point 45 metres west of Brockley Drive and a point 15 metres further west,Anytime,A point 45 metres west of Brockley Drive , a point 15 metres further west,43.648690000000045,-79.38543999999996,43.75415699999999,-79.26326999999998,43.70142350000002,-79.32435499999997,dpz8dgt
11715,11715,Treewood Street,North,Brockley Drive and a point 45 metres west of Brockley Drive,Anytime,Brockley Drive , a point 45 metres west of Brockley Drive,43.75415699999999,-79.26326999999999,43.75415699999999,-79.26326999999998,43.75415699999999,-79.26326999999998,dpz8um4
11716,11716,Treewood Street,North,A point 60 metres west of Brockley Drive and Midland Avenue,Anytime,A point 60 metres west of Brockley Drive , Midl,43.75390380579327,-79.26453630961996,43.75415699999999,-79.26326999999998,43.75403040289663,-79.26390315480997,dpz8um1
11717,11717,Treewood Street,South,Midland Avenue and Brockley Drive,Anytime,Midl, Avenue ,43.75390380579327,-79.26453630961996,43.753903805793286,-79.26453630961996,43.75390380579328,-79.26453630961996,dpz8um1
11718,11718,Maplewood Avenue,North,Pinewood Avenue and Wychwood Avenue,"From the 1st day of each month to the 15th day of each month, Apr. 1 to Nov. 30, inclusive",Pinewood Avenue , Wychwood Avenue,43.686036000000016,-79.4247525,43.685757,-79.426062,43.68589650000001,-79.42540725,dpz888u
11719,11719,Maplewood Avenue,South,Pinewood Avenue and Wychwood Avenue,"From the 16th day of each month to the last day of each month, Apr. 1 to Nov. 30, inclusive",Pinewood Avenue , Wychwood Avenue,43.686036000000016,-79.4247525,43.685757,-79.426062,43.68589650000001,-79.42540725,dpz888u
11720,11720,Maplewood Avenue,North,Pinewood Avenue and Wychwood Avenue,"Anytime, Dec. 1 to Mar. 31, inclusive",Pinewood Avenue , Wychwood Avenue,43.686036000000016,-79.4247525,43.685757,-79.426062,43.68589650000001,-79.42540725,dpz888u
11721,11721,Maplewood Avenue,North,Humewood Drive and Pinewood Avenue,Anytime,Humewood Drive , Pinewood Avenue,43.685756999999995,-79.426062,43.685532,-79.42718249999999,43.685644499999995,-79.42662225,dpz888e
11722,11722,Ascot Avenue,South,A point 9 metres west of Dufferin Street and a point 27 metres further west,"10:00 a.m. to 11:30 a.m. and 1:30 p.m. to 3:30 p.m., Mon. to Fri.",A point 9 metres west of Dufferin Street , a point 27 metres further west,43.648690000000045,-79.38543999999996,43.68015000000001,-79.4439405,43.66442000000003,-79.41469024999998,dpz82ug
11723,11723,Brock Avenue,West,A point 138.7 metres north of College Street and a point 32.5 metres further north,"8:00 a.m. to 5:00 p.m., Mon. to Fri.",A point 138.7 metres north of College Street , a point 32.5 metres further north,43.648690000000045,-79.38543999999996,43.6518,-79.436376,43.65024500000003,-79.41090799999998,dpz82fq
11724,11724,Gledhill Avenue,East,Lumsden Avenue and a point 65 metres north,Anytime,Lumsden Avenue , a point 65 metres north,43.648690000000045,-79.38543999999996,43.69361399999999,-79.311555,43.67115200000002,-79.34849749999998,dpz86qh
11725,11725,Gledhill Avenue,East,A point 28 metres north of Barker Avenue and Cosburn Avenue,Anytime,A point 28 metres north of Barker Avenue , Cosburn Avenue,43.696989,-79.31313,43.69527000000001,-79.31226149999998,43.696129500000005,-79.31269574999999,dpz8e4w
11726,11726,Gledhill Avenue,East,A point 65 metres north of Lumsden Avenue and Barker Avenue,"5:00 p.m. of one day to 8:00 a.m. of the next following day, Mon. to Fri.; Anytime, Sat., Sun. and public holidays",A point 65 metres north of Lumsden Avenue , Barker Avenue,43.69527000000001,-79.31226149999999,43.69361399999999,-79.311555,43.694441999999995,-79.31190824999999,dpz8e4q
11727,11727,Gledhill Avenue,East,Barker Avenue and a point 28 metres north,"9:00 a.m. to 2:30 p.m., 3:30 p.m. of one day to 8:30 a.m. of the next following day, Mon. to Fri.; Anytime, Sat., Sun. and public holidays",Barker Avenue , a point 28 metres north,43.648690000000045,-79.38543999999996,43.69527000000001,-79.31226149999998,43.671980000000026,-79.34885074999997,dpz86q5
11728,11728,Sarah Ashbridge Avenue,West,Boardwalk Drive and Queen Street East,Anytime,Boardwalk Drive , Queen Street East,43.667991000000015,-79.3091745,43.66477800000001,-79.307874,43.666384500000014,-79.30852425,dpz87m1
11729,11729,Royal York Road,Both,Mimico Creek and Bloor Street West,Anytime,Mimico Creek , Bloor Street West,43.64732699999999,-79.5113235,43.61222699999999,-79.496721,43.62977699999999,-79.50402224999999,dpz2nyd
11730,11730,Royal York Road,East,A point 45 metres south of Norseman Street and a point 90 metres south of Norseman Street,Anytime,A point 45 metres south of Norseman Street , a point 90 metres south of Norseman Street,43.636905,-79.507053,43.636905,-79.507053,43.636905,-79.507053,dpz2nzb
